timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2019-10-19,7955.3,8092.44,7883.56,7950.0,104.55249,1571529599999,832364.0737,4530,52.481321,417948.8542,0
2019-10-20,7958.25,8307.04,7700.0,8234.03,157.968253,1571615999999,1276774.6337,5058,77.092698,622341.8988,0
2019-10-21,8235.79,8345.12,8156.94,8216.19,105.282256,1571702399999,865571.8575,5433,53.51844,440225.1316,0
2019-10-22,8213.48,8300.0,8003.0,8029.59,148.069951,1571788799999,1210517.7231,8275,66.675226,545491.8878,0
2019-10-23,8029.59,8056.41,7350.0,7476.1,389.244616,1571875199999,2963761.2143,20357,164.107176,1247519.3203,0
2019-10-24,7476.1,7500.03,7359.08,7430.0,243.024088,1571961599999,1809958.7104,30327,89.351941,665118.302,0
2019-10-25,7430.0,8780.0,7383.54,8672.52,552.198693,1572047999999,4530647.6596,31591,253.78488,2095968.071,0
2019-10-26,8666.9,10368.48,8222.0,9253.39,670.530974,1572134399999,6248215.3257,33970,339.240099,3156651.619,0
2019-10-27,9253.39,9808.08,9100.0,9556.23,483.55304,1572220799999,4584666.357,19300,204.370898,1937869.1266,0
2019-10-28,9550.81,9919.28,9201.24,9215.46,431.915588,1572307199999,4099781.1569,18503,198.578613,1885537.1109,0
2019-10-29,9221.07,9562.28,9102.9,9427.98,437.573265,1572393599999,4102390.9814,16550,203.113256,1903375.3858,0
2019-10-30,9427.82,9427.83,9002.1,9160.87,380.282733,1572479999999,3500363.3549,14347,187.900105,1730381.3356,0
2019-10-31,9162.77,9411.43,8955.12,9155.79,387.169331,1572566399999,3548484.9387,15441,167.417161,1535410.3901,0
2019-11-01,9153.71,9292.36,9055.59,9248.59,200.134803,1572652799999,1831628.1686,4730,108.120273,989923.7183,0
2019-11-02,9249.0,9372.82,9202.86,9309.78,98.951283,1572739199999,919558.7483,1541,58.962091,548123.3362,0
2019-11-03,9310.0,9375.46,9080.27,9204.57,72.384399,1572825599999,666443.6097,1410,36.228044,334064.1151,0
2019-11-04,9203.63,9555.02,9132.95,9417.76,119.061194,1572911999999,1115880.9249,2240,62.674296,586032.107,0
2019-11-05,9415.04,9476.29,9185.02,9303.95,115.105517,1572998399999,1073825.5745,2557,64.020478,597402.1362,0
2019-11-06,9318.64,9444.75,9252.22,9339.02,90.625902,1573084799999,845151.6016,2082,44.316737,413766.3556,0
2019-11-07,9342.69,9369.0,9088.33,9216.0,164.821206,1573171199999,1518758.042,2375,78.181103,720943.9017,0
2019-11-08,9202.95,9250.21,8666.08,8773.01,321.136497,1573257599999,2858955.8416,3844,157.892369,1401778.2722,0
2019-11-09,8765.0,8873.76,8729.26,8812.99,116.011805,1573343999999,1021926.9418,1873,48.869201,430799.8178,0
2019-11-10,8804.64,9135.32,8751.73,9041.91,119.173505,1573430399999,1064445.6376,2239,64.712323,577450.5426,0
2019-11-11,9050.0,9071.17,8613.0,8726.18,149.391729,1573516799999,1312380.5098,2236,58.937445,516470.6987,0
2019-11-12,8707.6,8863.5,8563.08,8811.55,164.740946,1573603199999,1436065.9061,2793,89.362114,779229.185,0
2019-11-13,8822.24,8835.04,8707.95,8766.78,85.253183,1573689599999,746167.2279,1916,37.873503,331460.9463,0
2019-11-14,8773.08,8784.51,8566.84,8637.1,126.897068,1573775999999,1097004.2542,2494,47.031318,406654.5388,0
2019-11-15,8632.95,8766.0,8388.0,8459.07,221.746205,1573862399999,1894265.0472,3385,117.619789,1005390.5941,0
2019-11-16,8463.79,8528.44,8430.77,8484.07,50.607771,1573948799999,429027.4979,1327,24.276345,205868.7655,0
2019-11-17,8485.83,8627.56,8373.96,8508.26,89.357152,1574035199999,761353.6359,2801,41.079066,350158.803,0
2019-11-18,8495.72,8501.58,8043.0,8175.14,173.56499,1574121599999,1429392.8179,6754,67.681735,556637.9047,0
2019-11-19,8170.52,8196.27,7993.46,8123.93,136.460384,1574207999999,1106241.1827,5644,67.171601,544574.8953,0
2019-11-20,8123.92,8219.0,8037.77,8083.95,120.561255,1574294399999,976998.8864,8250,36.400702,295408.3387,0
2019-11-21,8083.98,8113.29,7500.0,7619.68,411.331428,1574380799999,3173077.5672,8275,136.19846,1050051.2583,0
2019-11-22,7619.68,7716.24,6801.0,7286.89,733.623421,1574467199999,5326956.1931,14866,306.749839,2225205.3711,0
2019-11-23,7284.76,7359.16,7105.0,7324.23,145.56872,1574553599999,1055243.4962,6022,65.255302,473278.4424,0
2019-11-24,7335.0,7341.0,6870.58,6904.05,273.430643,1574639999999,1936759.7981,7685,132.520571,938382.8372,0
2019-11-25,6902.6,7379.71,6534.31,7129.82,391.325849,1574726399999,2709312.1703,12028,189.186305,1308506.3787,0
2019-11-26,7126.1,7336.57,7022.51,7173.0,209.095848,1574812799999,1494066.582,5595,112.687462,805851.1787,0
2019-11-27,7173.0,7673.08,6854.02,7518.74,443.554472,1574899199999,3247892.0144,9677,227.604985,1672689.8624,0
2019-11-28,7533.39,7648.47,7342.13,7430.23,232.150596,1574985599999,1744783.5432,6312,99.369751,747338.9538,0
2019-11-29,7419.23,7868.93,7410.15,7758.95,225.129569,1575071999999,1718262.1686,6464,110.23003,840235.683,0
2019-11-30,7753.68,7810.78,7460.3,7556.2,240.845223,1575158399999,1834944.2057,4517,108.327921,827105.7853,0
2019-12-01,7551.51,7551.51,7239.17,7400.4,272.194348,1575244799999,2004304.5537,5457,117.762374,866885.5065,0
2019-12-02,7410.41,7425.22,7163.2,7305.0,262.790423,1575331199999,1916117.228,6184,99.461913,725598.4652,0
2019-12-03,7305.0,7407.75,7236.6,7297.49,284.938112,1575417599999,2087337.4904,6354,146.619586,1074164.3164,0
2019-12-04,7296.08,7769.2,7083.52,7200.48,395.963753,1575503999999,2904101.5035,12098,185.288745,1362776.7219,0
2019-12-05,7201.49,7486.9,7154.07,7396.36,299.64882,1575590399999,2198735.3854,15126,140.074803,1030662.9856,0
2019-12-06,7382.55,7600.0,7309.13,7548.12,210.832046,1575676799999,1568386.7525,2580,112.655471,838951.7767,0
2019-12-07,7538.78,7631.58,7480.66,7503.18,148.31584,1575763199999,1117782.0887,2242,68.649025,517785.74,0
2019-12-08,7505.65,7577.14,7390.31,7522.85,92.068567,1575849599999,688984.3438,3334,35.617548,266726.087,0
2019-12-09,7522.16,7662.1,7291.28,7346.76,191.701999,1575935999999,1430777.5725,3319,93.181597,696175.9956,0
2019-12-10,7338.99,7399.16,7170.0,7228.51,182.42976,1576022399999,1328477.6349,4003,63.450863,463388.0597,0
2019-12-11,7225.99,7272.53,7129.0,7203.25,100.028931,1576108799999,722077.9336,2759,42.948911,310745.1692,0
2019-12-12,7203.25,7290.81,7083.52,7191.16,243.607602,1576195199999,1749966.0281,2627,111.478026,802378.6847,0
2019-12-13,7196.27,7310.24,7186.32,7253.54,121.801905,1576281599999,881245.8068,1899,63.501549,459152.0504,0
2019-12-14,7253.54,7268.67,6994.42,7063.86,179.419785,1576367999999,1279013.656,2895,69.687541,497411.3427,0
2019-12-15,7063.0,7200.4,7013.13,7122.21,188.713852,1576454399999,1341697.1723,2861,97.498697,694006.1302,0
2019-12-16,7123.27,7144.27,6831.66,6884.08,233.113945,1576540799999,1624253.9943,2339,75.903556,530664.4612,0
2019-12-17,6881.0,6937.21,6555.0,6619.03,366.81551,1576627199999,2461095.2086,3038,162.177521,1088592.6173,0
2019-12-18,6621.65,7439.99,6438.1,7284.4,594.700088,1576713599999,4090776.5494,6732,270.680961,1871407.1135,0
2019-12-19,7286.2,7377.64,7050.0,7150.68,303.347066,1576799999999,2176988.0225,3009,144.138407,1034712.9931,0
2019-12-20,7150.68,7214.71,7082.35,7185.68,200.885483,1576886399999,1437909.6266,1998,120.529068,863492.1522,0
2019-12-21,7186.4,7186.68,7116.81,7139.86,99.815654,1576972799999,713380.5364,1092,38.40975,274588.3622,0
2019-12-22,7139.86,7518.8,7127.64,7508.93,271.729449,1577059199999,1991099.5158,2691,142.807541,1046477.2063,0
2019-12-23,7512.29,7692.29,7251.14,7316.9,666.747112,1577145599999,4994681.8578,6355,322.171669,2414921.5008,0
2019-12-24,7315.48,7424.99,7159.55,7260.66,251.500096,1577231999999,1832198.1733,2477,123.858567,902584.2551,0
2019-12-25,7253.97,7260.84,7117.09,7194.81,125.055727,1577318399999,900345.8718,1390,60.387718,434659.5563,0
2019-12-26,7201.59,7428.9,7153.56,7196.71,544.440431,1577404799999,3931226.6738,5177,275.623358,1991589.5389,0
2019-12-27,7190.42,7248.99,7065.71,7243.19,119.947765,1577491199999,861991.0501,1429,51.488742,370383.7683,0
2019-12-28,7247.94,7342.73,7231.51,7298.73,239.178183,1577577599999,1744493.8321,3638,108.989932,795813.7232,0
2019-12-29,7291.2,7500.0,7273.52,7382.73,103.915582,1577663999999,766565.7575,2083,56.296081,415344.5325,0
2019-12-30,7380.0,7380.0,7203.25,7223.4,118.770321,1577750399999,864732.3427,1480,49.454826,360246.2165,0
2019-12-31,7216.32,7295.3,7119.03,7170.14,91.890398,1577836799999,659753.1068,1481,43.273351,310714.8642,0
2020-01-01,7157.89,7230.2,7152.4,7179.62,82.117836,1577923199999,589752.5872,1343,35.409755,254252.6694,0
2020-01-02,7172.85,7186.39,6906.33,6946.64,134.846719,1578009599999,948975.168,1802,75.595684,533476.4482,0
2020-01-03,6946.49,7400.0,6855.51,7322.74,200.076483,1578095999999,1447015.4587,2369,115.588327,834743.7536,0
2020-01-04,7336.14,7392.88,7262.64,7349.45,97.315281,1578182399999,712883.3287,911,36.323169,266603.8723,0
2020-01-05,7349.15,7488.93,7321.77,7353.97,187.059656,1578268799999,1390358.4784,1922,106.810624,795012.4721,0
2020-01-06,7346.51,7798.14,7341.37,7763.07,249.918431,1578355199999,1891704.6387,1891,153.955583,1166637.8213,0
2020-01-07,7768.45,8208.63,7742.74,8164.76,479.760076,1578441599999,3830828.0998,4859,242.470181,1936681.1519,0
2020-01-08,8158.74,8468.56,7874.89,8026.27,448.846507,1578527999999,3696648.7803,3926,208.591844,1719879.1119,0
2020-01-09,8045.34,8045.34,7750.67,7819.03,209.099449,1578614399999,1649357.5346,2210,94.234312,743110.6866,0
2020-01-10,7818.64,8194.36,7676.76,8186.8,303.35689,1578700799999,2412097.5685,3125,154.052895,1228684.0916,0
2020-01-11,8200.0,8300.47,7999.9,8021.12,254.538815,1578787199999,2069737.768,3157,113.839336,926798.899,0
2020-01-12,8015.88,8186.72,7961.01,8186.34,146.950272,1578873599999,1190838.3245,2270,71.829849,582679.3441,0
2020-01-13,8183.59,8188.95,8034.23,8101.49,116.088122,1578959999999,941104.6365,1750,52.10835,422630.5607,0
2020-01-14,8105.89,8892.72,8105.89,8848.94,683.04359,1579046399999,5868788.4096,8094,310.960893,2679178.2481,0
2020-01-15,8816.48,8900.0,8566.52,8817.71,341.286837,1579132799999,2987136.0624,5190,155.80738,1364482.3338,0
2020-01-16,8823.93,8848.34,8590.0,8727.76,231.55156,1579219199999,2009786.3733,3519,93.893643,815652.5589,0
2020-01-17,8722.38,9017.52,8664.0,8910.14,404.776766,1579305599999,3596787.7237,5070,148.804709,1319610.7554,0
2020-01-18,8884.45,8984.32,8814.07,8921.19,256.382237,1579391999999,2282114.876,5323,73.119533,651656.7597,0
2020-01-19,8921.18,9190.92,8430.54,8701.12,332.269651,1579478399999,2946029.8208,6280,137.559952,1226447.5961,0
2020-01-20,8702.14,8739.12,8515.27,8641.26,193.408889,1579564799999,1675807.8975,2013,45.012369,389492.5268,0
2020-01-21,8638.12,8767.89,8501.99,8737.46,197.953323,1579651199999,1711445.8108,2197,66.728606,577885.6813,0
2020-01-22,8727.29,8795.0,8570.52,8650.05,70.523194,1579737599999,611128.4519,1256,34.688898,300739.2935,0
2020-01-23,8660.0,8664.12,8281.04,8394.59,216.743854,1579823999999,1823658.194,4797,95.544414,803764.043,0
2020-01-24,8385.49,8513.66,8222.0,8431.66,154.781182,1579910399999,1295570.3928,7839,61.713811,517781.059,0
2020-01-25,8419.92,8430.2,8260.0,8320.43,89.18721,1579996799999,742072.0737,9396,43.461421,361589.3607,0
2020-01-26,8313.61,8604.14,8280.98,8593.66,103.135067,1580083199999,875376.8588,3332,57.751715,490283.86,0
2020-01-27,8594.25,8977.53,8564.02,8890.08,185.398803,1580169599999,1627757.6234,11903,88.107003,773168.1731,0
2020-01-28,8895.98,9407.42,8890.48,9381.1,287.40297,1580255999999,2614248.2836,8156,161.569149,1472782.1631,0
2020-01-29,9378.77,9419.0,9228.0,9268.09,271.820643,1580342399999,2536522.0208,16589,111.656888,1042189.2518,0
2020-01-30,9280.47,9564.69,9170.0,9498.38,250.131877,1580428799999,2348030.464,15240,112.251429,1054222.5297,0
2020-01-31,9493.5,9518.0,9196.33,9333.48,207.405504,1580515199999,1936285.8009,7758,95.111309,888317.1881,0
2020-02-01,9354.1,9451.88,9291.07,9382.02,101.548216,1580601599999,952949.6822,3962,43.591103,409214.2293,0
2020-02-02,9377.72,9473.13,9150.0,9326.45,202.613518,1580687999999,1894063.8878,5910,65.029521,608848.448,0
2020-02-03,9321.65,9620.0,9218.16,9284.63,278.11596,1580774399999,2603914.1743,20774,108.117917,1011367.8214,0
2020-02-04,9281.24,9350.0,9080.24,9167.22,276.949877,1580860799999,2548246.8402,14891,110.770806,1018998.3391,0
2020-02-05,9168.5,9764.23,9151.29,9618.16,405.76048,1580947199999,3856324.627,14164,207.792186,1971466.7465,0
2020-02-06,9622.07,9857.44,9523.0,9751.97,233.630967,1581033599999,2266062.6683,11374,111.036087,1078705.5513,0
2020-02-07,9759.89,9870.0,9716.99,9808.59,246.461271,1581119999999,2409768.3029,16163,99.649101,974591.2988,0
2020-02-08,9806.28,9950.0,9654.59,9902.64,289.060157,1581206399999,2842280.6357,17880,103.980238,1022302.3057,0
2020-02-09,9902.64,10174.75,9891.35,10174.75,414.715486,1581292799999,4168932.6822,21726,206.036432,2074524.0103,0
2020-02-10,10161.03,10200.0,9775.0,9854.85,272.133056,1581379199999,2709976.7387,8495,107.514874,1071771.4036,0
2020-02-11,9854.85,10388.43,9700.0,10272.26,349.552309,1581465599999,3520890.4881,10256,198.372115,1999480.9752,0
2020-02-12,10272.91,10540.39,10254.36,10350.75,227.407871,1581551999999,2354452.0103,10153,115.57121,1198028.9842,0
2020-02-13,10341.27,10515.67,10099.99,10235.79,478.181857,1581638399999,4913838.3967,11758,229.594583,2362056.0169,0
2020-02-14,10232.16,10393.04,10100.0,10365.73,225.789178,1581724799999,2317289.5083,7404,109.942549,1128936.5694,0
2020-02-15,10367.91,10396.47,9800.0,9904.42,273.418284,1581811199999,2746147.0103,10629,106.311687,1065560.8743,0
2020-02-16,9911.33,10053.01,9635.0,9929.62,283.108111,1581897599999,2792161.1748,12448,107.836373,1065129.8664,0
2020-02-17,9929.47,9968.59,9463.67,9702.49,325.20446,1581983999999,3154300.4183,21669,104.290948,1011807.3635,0
2020-02-18,9711.67,10272.99,9608.67,10180.0,347.956896,1582070399999,3449324.4809,17612,178.691692,1769916.7556,0
2020-02-19,10193.83,10300.0,9350.0,9599.72,518.047975,1582156799999,5147903.9456,11363,233.659672,2328898.0524,0
2020-02-20,9595.75,9706.64,9373.89,9607.08,294.300557,1582243199999,2814973.1314,6954,144.286909,1381672.5497,0
2020-02-21,9607.01,9773.04,9575.92,9697.35,192.053002,1582329599999,1860148.2877,5147,92.737727,898876.8235,0
2020-02-22,9690.5,9723.12,9563.67,9671.67,144.023047,1582415999999,1389849.4134,1995,68.025543,657082.911,0
2020-02-23,9665.44,10028.5,9665.44,9975.71,230.655156,1582502399999,2281389.5976,3072,98.48651,975104.954,0
2020-02-24,9973.53,10026.32,9491.47,9660.2,381.205603,1582588799999,3700893.6465,4655,158.694687,1541608.9471,0
2020-02-25,9668.05,9670.09,9250.0,9312.63,262.79398,1582675199999,2482957.8076,4237,111.073962,1049765.8164,0
2020-02-26,9305.15,9362.57,8644.07,8787.11,544.709043,1582761599999,4888428.237,9023,213.728845,1919832.2823,0
2020-02-27,8774.73,8974.97,8522.13,8810.94,479.312401,1582847999999,4208371.6589,7457,238.953859,2100657.5421,0
2020-02-28,8820.92,8900.0,8431.87,8706.17,504.172607,1582934399999,4367410.7461,6647,279.241987,2423165.7332,0
2020-02-29,8704.6,8801.06,8523.29,8523.29,200.561749,1583020799999,1740129.0098,3822,114.585316,994249.5475,0
2020-03-01,8522.74,8763.81,8409.0,8531.9,256.22295,1583107199999,2189925.1981,3412,128.108819,1095729.0345,0
2020-03-02,8516.58,8970.11,8483.87,8910.51,263.621053,1583193599999,2317271.1047,5790,167.392627,1469919.9405,0
2020-03-03,8915.0,8917.7,8657.0,8758.89,255.401921,1583279999999,2241397.4747,5052,132.159276,1159390.2333,0
2020-03-04,8760.51,8845.15,8669.49,8755.39,206.21278,1583366399999,1807430.8475,5958,115.76545,1014922.385,0
2020-03-05,8757.21,9165.2,8757.21,9075.85,310.880698,1583452799999,2803116.013,6684,196.546781,1771766.6035,0
2020-03-06,9062.78,9180.4,8994.72,9165.68,202.451481,1583539199999,1842527.2745,3828,128.860769,1173003.634,0
2020-03-07,9158.76,9225.0,8860.08,8895.31,239.142095,1583625599999,2160834.7256,3745,127.920602,1157473.4644,0
2020-03-08,8899.72,8899.72,8005.68,8034.91,416.91132,1583711999999,3507792.8333,7087,163.961647,1383428.0562,0
2020-03-09,8039.73,8184.8,7634.09,7930.0,563.662424,1583798399999,4431084.6555,6401,293.052283,2305861.5373,0
2020-03-10,7942.02,8149.0,7736.43,7883.3,411.966625,1583884799999,3269151.3836,4665,200.908179,1596724.1422,0
2020-03-11,7879.24,7988.44,7592.78,7938.42,362.735839,1583971199999,2829179.5697,3919,182.029192,1422459.6698,0
2020-03-12,7946.87,7962.52,4502.14,4891.93,2974.111966,1584057599999,18219862.0468,30291,1372.30813,8340044.5718,0
2020-03-13,4844.28,5969.0,3828.62,5610.81,1970.353672,1584143999999,9752013.4193,25542,1076.789423,5345734.0416,0
2020-03-14,5622.88,5665.88,5048.0,5170.6,448.81955,1584230399999,2421976.734,3814,214.720156,1157390.6247,0
2020-03-15,5156.62,5967.0,5118.59,5361.54,714.353628,1584316799999,3897583.1082,3969,331.64362,1809869.0495,0
2020-03-16,5340.0,5345.27,4400.0,5020.0,1082.269153,1584403199999,5318696.1362,5776,409.074396,2007302.7882,0
2020-03-17,5069.82,5567.88,4950.0,5353.0,667.06856,1584489599999,3542889.8547,4260,395.382199,2098641.3298,0
2020-03-18,5325.0,5447.69,5012.84,5410.88,924.805984,1584575999999,4884400.803,5595,510.876638,2707011.231,0
2020-03-19,5415.45,6428.45,5272.19,6189.4,1388.819537,1584662399999,8241426.7252,9927,750.870713,4462065.2528,0
2020-03-20,6182.41,6938.13,5689.55,6206.43,1480.006803,1584748799999,9415447.5325,11871,759.693138,4857761.9831,0
2020-03-21,6209.62,6467.89,5877.77,6192.74,681.15931,1584835199999,4221150.2235,5803,339.722726,2107554.3322,0
2020-03-22,6183.59,6416.54,5753.0,5823.99,772.186461,1584921599999,4685064.1321,6188,378.755671,2304422.9218,0
2020-03-23,5815.46,6632.6,5689.4,6502.01,1004.480435,1585007999999,6269564.6113,7972,564.849586,3536102.7365,0
2020-03-24,6500.53,6867.73,6407.69,6768.84,1012.420618,1585094399999,6733247.7913,9877,490.8846,3272361.0727,0
2020-03-25,6764.0,6987.0,6475.0,6701.1,907.075841,1585180799999,6054132.9967,9628,418.910008,2804837.0281,0
2020-03-26,6707.4,6801.33,6517.0,6760.85,700.846516,1585267199999,4685280.3374,7504,393.66039,2635210.0563,0
2020-03-27,6765.0,6871.9,6262.6,6370.28,737.156273,1585353599999,4892060.5525,7004,282.479083,1873994.9149,0
2020-03-28,6369.71,6370.28,6021.85,6250.2,665.578233,1585439999999,4132138.2977,7401,309.284066,1919869.4229,0
2020-03-29,6260.08,6278.0,5870.84,5875.0,628.676774,1585526399999,3792024.7138,5024,287.150864,1735926.9024,0
2020-03-30,5875.0,6628.5,5859.11,6404.48,929.577316,1585612799999,5862174.7639,7510,489.595106,3084768.9903,0
2020-03-31,6400.97,6526.64,6337.07,6424.06,460.101913,1585699199999,2970200.699,4080,231.123805,1493305.0319,0
2020-04-01,6424.06,6740.0,6161.02,6665.11,840.939244,1585785599999,5384111.5859,7559,446.938898,2866396.6032,0
2020-04-02,6675.37,7239.82,6579.55,6803.77,1123.126656,1585871999999,7642752.3378,12701,597.10924,4060833.1706,0
2020-04-03,6802.77,7044.47,6612.33,6739.29,647.983663,1585958399999,4423091.1807,9028,302.008596,2065166.9,0
2020-04-04,6733.47,7036.86,6653.88,6877.52,597.543287,1586044799999,4062002.8633,8462,302.667301,2059240.2905,0
2020-04-05,6882.0,6919.88,6678.67,6779.13,397.452041,1586131199999,2702547.449,4762,193.87989,1321218.6333,0
2020-04-06,6779.13,7360.75,6776.01,7349.62,1018.860295,1586217599999,7253471.9218,9500,499.457912,3552847.822,0
2020-04-07,7334.77,7470.36,7010.97,7200.6,996.564558,1586303999999,7261337.8649,9326,433.782175,3169196.2853,0
2020-04-08,7200.6,7422.35,7153.64,7369.59,516.598875,1586390399999,3778481.6221,6172,267.810874,1961513.0602,0
2020-04-09,7369.42,7383.0,7110.03,7294.87,489.472563,1586476799999,3563088.5271,6010,218.806383,1593778.4879,0
2020-04-10,7292.96,7301.84,6756.43,6870.47,814.631771,1586563199999,5664357.9495,11336,348.79138,2420659.0967,0
2020-04-11,6871.54,6950.0,6770.0,6892.6,259.894212,1586649599999,1782516.5214,4437,120.494655,827010.498,0
2020-04-12,6890.31,7198.21,6787.29,6900.05,424.813138,1586735999999,2981249.8749,6337,202.393165,1421358.3328,0
2020-04-13,6901.0,6909.02,6577.5,6859.91,624.453399,1586822399999,4216721.2123,9885,267.45458,1807689.2757,0
2020-04-14,6868.11,6998.3,6771.59,6871.49,376.243782,1586908799999,2593659.5494,6059,184.866938,1275072.3881,0
2020-04-15,6877.91,6938.66,6610.76,6627.63,365.537031,1586995199999,2470903.7092,7447,166.985162,1130064.3792,0
2020-04-16,6626.96,7214.77,6487.0,7112.0,979.116351,1587081599999,6802860.0173,15310,514.007709,3579552.3231,0
2020-04-17,7113.93,7151.0,7000.0,7036.77,340.636917,1587167999999,2410018.8837,6701,169.553389,1199977.9693,0
2020-04-18,7030.0,7304.99,7025.0,7260.0,312.751377,1587254399999,2250353.8926,5950,175.401122,1262332.2047,0
2020-04-19,7261.6,7272.0,7062.93,7130.72,240.463814,1587340799999,1722789.3679,5124,119.169284,854221.9053,0
2020-04-20,7132.79,7224.99,6753.54,6844.17,587.940489,1587427199999,4101330.4387,10803,255.943157,1788369.3512,0
2020-04-21,6832.56,6955.0,6772.0,6852.07,586.357851,1587513599999,4025985.0864,8989,295.407373,2029362.4965,0
2020-04-22,6850.35,7168.93,6826.55,7139.37,424.719849,1587599999999,2989532.4184,5668,268.132522,1889430.264,0
2020-04-23,7139.36,7760.0,7036.54,7485.17,772.054922,1587686399999,5722595.5425,10023,416.098675,3080767.6649,0
2020-04-24,7487.17,7658.58,7385.44,7510.29,489.288726,1587772799999,3681518.1575,6930,224.08255,1688728.8526,0
2020-04-25,7512.36,7732.44,7440.0,7546.38,433.928898,1587859199999,3279646.7559,6519,256.815076,1943348.9788,0
2020-04-26,7545.72,7707.02,7484.42,7702.31,390.285977,1587945599999,2968023.3593,6734,207.094253,1575745.9046,0
2020-04-27,7702.31,7802.31,7633.85,7790.32,411.177025,1588031999999,3172078.0133,7297,204.908913,1581732.2935,0
2020-04-28,7792.34,7792.34,7676.3,7760.0,209.772031,1588118399999,1622535.5836,4039,111.326314,861453.0804,0
2020-04-29,7755.01,8971.94,7720.0,8788.63,1554.017238,1588204799999,13173688.8581,22394,720.165726,6107328.8342,0
2020-04-30,8790.92,9465.8,8415.01,8628.94,1698.222295,1588291199999,15168482.556,22888,814.1449,7263968.2933,0
2020-05-01,8624.69,9073.05,8624.69,8828.27,717.823193,1588377599999,6311372.269,11492,331.71751,2920751.7331,0
