1620177300,54952.58,55084.28,54712.44,54763.19,4.536581,1.62018E+12,248938.2016,217,1.45032,79656.12332,0
1620178200,54787.59,54839.39,54607.89,54697.7,5.564794,1.62018E+12,304490.9569,278,2.413354,132063.6145,0
1620179100,54682.76,54887.39,54666.82,54755.42,4.117276,1.62018E+12,225744.5425,176,2.369306,129892.0859,0
1620180000,54748.71,55270.35,54664.97,55255.83,12.417281,1.62018E+12,682942.0936,363,7.546028,414935.5355,0
1620180900,55264.47,55415.34,55062.18,55214.01,8.846538,1.62018E+12,488764.3955,345,4.698828,259538.1298,0
1620181800,55211.58,55356.23,55029.58,55089.08,6.015149,1.62018E+12,331919.0374,251,3.804091,210001.2301,0
1620182700,55106.37,55200.13,54916.5,55016.67,5.531469,1.62018E+12,304317.5442,193,3.91078,215109.6729,0
1620183600,55071.58,55200.32,54874.89,54904.59,6.968929,1.62018E+12,383327.3694,238,2.788195,153406.2297,0
1620184500,54893.54,55189.62,54874.67,55013.07,6.637084,1.62019E+12,365329.3966,262,2.967595,163351.1919,0
1620185400,55016.91,55222.22,54901.7,54978.25,4.930589,1.62019E+12,271323.9485,212,1.685662,92787.44862,0
1620186300,54976.99,54976.99,54718.32,54792.38,8.371817,1.62019E+12,459168.8487,379,3.452781,189313.2128,0
1620187200,54802.29,55004.3,54783.46,54857.57,8.759425,1.62019E+12,480815.6007,333,2.832118,155451.5146,0
1620188100,54816.2,54879.16,54734.12,54812.62,10.255657,1.62019E+12,562039.003,322,6.953878,381086.8265,0
1620189000,54812.62,55272.46,54756.44,54770.15,10.724426,1.62019E+12,590244.3325,381,4.544994,250072.2208,0
1620189900,54747.03,54835.04,54444.83,54530,5.95411,1.62019E+12,325330.6852,319,3.548959,193875.3378,0
1620190800,54568.09,54593.84,54267.51,54487.33,10.839938,1.62019E+12,589520.1055,353,3.545301,192874.9899,0
1620191700,54503.91,54725.8,54427.86,54615.88,3.987646,1.62019E+12,217747.2487,191,2.35302,128445.3895,0
1620192600,54610.51,54910.86,54574.79,54750.36,7.271458,1.62019E+12,398479.3667,258,5.019443,275127.0419,0
